N°_da_fatura;Data_da_fatura;ID_Cliente;País;Quantidade;Valor;Ano_mes;Pertence_UK
555576;2021-06-05 15:52:00;13410;United Kingdom;72;140,4;2021-06;SIM
555577;2021-06-05 15:53:00;15301;United Kingdom;241;557,85;2021-06;SIM
555578;2021-06-05 15:54:00;15301;United Kingdom;66;114,06;2021-06;SIM
555579;2021-06-05 16:02:00;13983;United Kingdom;94;125,19;2021-06;SIM
555580;2021-06-05 16:05:00;13983;United Kingdom;25;10,5;2021-06;SIM
555581;2021-06-06 08:04:00;13865;United Kingdom;58;159,22;2021-06;SIM
555582;2021-06-06 09:01:00;14312;United Kingdom;145;260,57;2021-06;SIM
555583;2021-06-06 09:03:00;13534;United Kingdom;178;304,28;2021-06;SIM
555584;2021-06-06 09:04:00;16906;United Kingdom;118;181,3;2021-06;SIM
555586;2021-06-06 09:12:00;14232;United Kingdom;241;310,79;2021-06;SIM
555585;2021-06-06 09:12:00;16029;United Kingdom;324;612,0;2021-06;SIM
555587;2021-06-06 09:13:00;15687;United Kingdom;128;277,0;2021-06;SIM
555588;2021-06-06 09:16:00;16849;United Kingdom;33;124,57;2021-06;SIM
555589;2021-06-06 09:36:00;12802;Netherlands;314;427,58;2021-06;NÃO
555590;2021-06-06 09:39:00;17690;United Kingdom;60;75,0;2021-06;SIM
555591;2021-06-06 09:59:00;15073;United Kingdom;214;430,98;2021-06;SIM
555592;2021-06-06 10:04:00;14215;United Kingdom;132;176,16;2021-06;SIM
555593;2021-06-06 10:06:00;16298;United Kingdom;50;114,3;2021-06;SIM
555594;2021-06-06 10:09:00;13880;United Kingdom;122;312,94;2021-06;SIM
555601;2021-06-06 11:22:00;15852;United Kingdom;10;57,5;2021-06;SIM
555602;2021-06-06 11:26:00;16235;United Kingdom;145;320,83;2021-06;SIM
555603;2021-06-06 11:36:00;16209;United Kingdom;273;262,11;2021-06;SIM
555604;2021-06-06 11:37:00;16612;United Kingdom;197;428,85;2021-06;SIM
555620;2021-06-06 11:46:00;12748;United Kingdom;20;13,0;2021-06;SIM
555626;2021-06-06 11:55:00;16103;United Kingdom;92;270,8;2021-06;SIM
555627;2021-06-06 11:57:00;15805;United Kingdom;212;130,44;2021-06;SIM
555628;2021-06-06 11:59:00;15260;United Kingdom;148;387,88;2021-06;SIM
555630;2021-06-06 12:04:00;14732;United Kingdom;284;302,72;2021-06;SIM
555631;2021-06-06 12:06:00;18118;United Kingdom;85;191,61;2021-06;SIM
555632;2021-06-06 12:16:00;13798;United Kingdom;280;509,2;2021-06;SIM
555633;2021-06-06 12:22:00;14534;United Kingdom;73;144,97;2021-06;SIM
555635;2021-06-06 12:29:00;13319;United Kingdom;140;272,0;2021-06;SIM
555634;2021-06-06 12:29:00;13319;United Kingdom;88;210,06;2021-06;SIM
555637;2021-06-06 12:47:00;12535;France;115;371,45;2021-06;NÃO
555638;2021-06-06 12:51:00;15150;United Kingdom;623;816,82;2021-06;SIM
555640;2021-06-06 13:06:00;14475;United Kingdom;112;315,62;2021-06;SIM
555642;2021-06-06 13:18:00;18248;United Kingdom;242;496,46;2021-06;SIM
555644;2021-06-06 13:24:00;16520;United Kingdom;202;423,65;2021-06;SIM
555645;2021-06-06 13:31:00;18016;United Kingdom;87;164,01;2021-06;SIM
555646;2021-06-06 13:32:00;14135;United Kingdom;232;320,2;2021-06;SIM
555647;2021-06-06 13:43:00;12957;United Kingdom;220;586,52;2021-06;SIM
555648;2021-06-06 13:46:00;14623;United Kingdom;91;205,18;2021-06;SIM
555649;2021-06-06 13:47:00;15386;United Kingdom;446;394,14;2021-06;SIM
555650;2021-06-06 13:48:00;14156;EIRE;404;958,12;2021-06;NÃO
555651;2021-06-06 14:02:00;17361;United Kingdom;51;218,92;2021-06;SIM
555653;2021-06-06 14:12:00;17673;United Kingdom;202;287,19;2021-06;SIM
555654;2021-06-06 14:13:00;18236;United Kingdom;66;181,3;2021-06;SIM
555691;2021-06-06 14:31:00;12843;United Kingdom;195;444,45;2021-06;SIM
555695;2021-06-06 14:32:00;16168;United Kingdom;66;143,5;2021-06;SIM
555701;2021-06-06 14:34:00;14498;United Kingdom;96;147,02;2021-06;SIM
555702;2021-06-06 14:35:00;14201;United Kingdom;28;46,84;2021-06;SIM
555703;2021-06-06 15:06:00;15379;United Kingdom;291;309,38;2021-06;SIM
555704;2021-06-06 15:06:00;14944;United Kingdom;357;507,7;2021-06;SIM
555705;2021-06-06 15:24:00;14713;United Kingdom;137;247,61;2021-06;SIM
555719;2021-06-06 15:31:00;12609;Germany;295;512,8;2021-06;NÃO
555720;2021-06-06 15:46:00;16611;United Kingdom;47;129,49;2021-06;SIM
555721;2021-06-06 16:01:00;15108;European Community;3;45,0;2021-06;NÃO
555724;2021-06-06 16:22:00;15737;United Kingdom;2;15,0;2021-06;SIM
555726;2021-06-06 16:23:00;12540;Spain;173;357,99;2021-06;NÃO
555725;2021-06-06 16:23:00;15737;United Kingdom;4;34,0;2021-06;SIM
555728;2021-06-06 16:41:00;17252;United Kingdom;191;341,96;2021-06;SIM
555731;2021-06-07 07:49:00;16655;United Kingdom;139;418,45;2021-06;SIM
555732;2021-06-07 08:19:00;14542;United Kingdom;19;103,25;2021-06;SIM
555734;2021-06-07 08:21:00;17696;United Kingdom;157;343,75;2021-06;SIM
555733;2021-06-07 08:21:00;16839;United Kingdom;304;402,08;2021-06;SIM
555735;2021-06-07 08:54:00;13327;United Kingdom;296;450,4;2021-06;SIM
555736;2021-06-07 09:13:00;17730;United Kingdom;538;586,01;2021-06;SIM
555737;2021-06-07 09:19:00;16153;United Kingdom;237;298,19;2021-06;SIM
555738;2021-06-07 09:44:00;16825;United Kingdom;358;318,7;2021-06;SIM
555739;2021-06-07 09:49:00;12380;Belgium;293;607,55;2021-06;NÃO
555740;2021-06-07 09:51:00;18226;United Kingdom;360;387,42;2021-06;SIM
555741;2021-06-07 10:05:00;16817;United Kingdom;123;230,18;2021-06;SIM
555742;2021-06-07 10:34:00;16949;United Kingdom;197;388,0;2021-06;SIM
555743;2021-06-07 10:42:00;12868;United Kingdom;106;248,06;2021-06;SIM
555744;2021-06-07 10:44:00;18072;United Kingdom;288;247,44;2021-06;SIM
555745;2021-06-07 10:46:00;14462;United Kingdom;71;184,52;2021-06;SIM
555746;2021-06-07 10:55:00;14606;United Kingdom;44;105,6;2021-06;SIM
555751;2021-06-07 11:07:00;16462;United Kingdom;4;34,0;2021-06;SIM
555759;2021-06-07 11:10:00;13220;United Kingdom;24;166,8;2021-06;SIM
555798;2021-06-07 11:32:00;16422;United Kingdom;875;1121,13;2021-06;SIM
555810;2021-06-07 11:39:00;17091;United Kingdom;346;585,84;2021-06;SIM
555808;2021-06-07 11:39:00;14867;United Kingdom;74;96,14;2021-06;SIM
555813;2021-06-07 11:40:00;13643;United Kingdom;60;87,9;2021-06;SIM
555815;2021-06-07 11:47:00;13089;United Kingdom;568;916,74;2021-06;SIM
555816;2021-06-07 11:49:00;13089;United Kingdom;16;47,2;2021-06;SIM
555817;2021-06-07 11:51:00;17091;United Kingdom;3;14,85;2021-06;SIM
555818;2021-06-07 11:59:00;13784;United Kingdom;60;255,96;2021-06;SIM
555819;2021-06-07 12:00:00;15073;United Kingdom;214;430,98;2021-06;SIM
555820;2021-06-07 12:01:00;16133;United Kingdom;196;304,72;2021-06;SIM
555829;2021-06-07 12:18:00;13330;United Kingdom;202;392,4;2021-06;SIM
555832;2021-06-07 12:19:00;15969;United Kingdom;44;308,7;2021-06;SIM
555834;2021-06-07 12:31:00;12891;United Kingdom;250;85,0;2021-06;SIM
555835;2021-06-07 12:34:00;14525;United Kingdom;310;783,07;2021-06;SIM
555836;2021-06-07 12:36:00;13098;United Kingdom;469;531,36;2021-06;SIM
555839;2021-06-07 12:39:00;13283;United Kingdom;30;25,5;2021-06;SIM
555840;2021-06-07 12:46:00;15805;United Kingdom;36;70,2;2021-06;SIM
555841;2021-06-07 12:47:00;14583;United Kingdom;155;139,82;2021-06;SIM
555842;2021-06-07 12:54:00;17874;United Kingdom;22;122,76;2021-06;SIM
555843;2021-06-07 13:00:00;12584;Italy;31;159,11;2021-06;NÃO
555844;2021-06-07 13:10:00;14711;United Kingdom;70;160,15;2021-06;SIM
555845;2021-06-07 13:19:00;17015;United Kingdom;549;524,5;2021-06;SIM
555846;2021-06-07 13:21:00;14180;United Kingdom;21;149,15;2021-06;SIM
555847;2021-06-07 13:27:00;14880;United Kingdom;179;234,07;2021-06;SIM
555848;2021-06-07 13:31:00;16081;United Kingdom;182;424,24;2021-06;SIM
555849;2021-06-07 13:33:00;13266;United Kingdom;458;315,86;2021-06;SIM
555850;2021-06-07 13:35:00;16550;United Kingdom;320;387,42;2021-06;SIM
555851;2021-06-07 13:37:00;13050;United Kingdom;346;585,17;2021-06;SIM
555852;2021-06-07 13:38:00;17429;United Kingdom;78;189,28;2021-06;SIM
555853;2021-06-07 13:44:00;14375;United Kingdom;194;257,68;2021-06;SIM
555854;2021-06-07 13:47:00;12748;United Kingdom;68;167,81;2021-06;SIM
555855;2021-06-07 13:56:00;15311;United Kingdom;1912;2517,44;2021-06;SIM
555856;2021-06-07 14:02:00;17124;United Kingdom;130;298,89;2021-06;SIM
555857;2021-06-07 14:03:00;16393;United Kingdom;104;133,62;2021-06;SIM
555858;2021-06-07 14:12:00;14911;EIRE;192;254,31;2021-06;NÃO
555859;2021-06-07 14:22:00;17987;United Kingdom;261;198,57;2021-06;SIM
555861;2021-06-07 14:27:00;12990;United Kingdom;80;166,4;2021-06;SIM
555862;2021-06-07 14:28:00;12757;Portugal;146;243,2;2021-06;NÃO
555863;2021-06-07 14:28:00;17026;United Kingdom;72;121,68;2021-06;SIM
555865;2021-06-07 14:30:00;14530;United Kingdom;157;413,93;2021-06;SIM
555866;2021-06-07 14:38:00;16841;United Kingdom;316;306,68;2021-06;SIM
555870;2021-06-07 15:03:00;17707;United Kingdom;66;68,7;2021-06;SIM
555871;2021-06-07 15:04:00;18073;United Kingdom;224;263,16;2021-06;SIM
555872;2021-06-07 15:04:00;13395;United Kingdom;336;307,72;2021-06;SIM
555875;2021-06-07 15:17:00;12748;United Kingdom;3;7,25;2021-06;SIM
555876;2021-06-07 15:28:00;15799;United Kingdom;358;161,02;2021-06;SIM
555884;2021-06-07 15:44:00;17389;United Kingdom;70;147,62;2021-06;SIM
555896;2021-06-07 16:04:00;15640;United Kingdom;618;1008,61;2021-06;SIM
555916;2021-06-07 16:16:00;14958;United Kingdom;39;181,63;2021-06;SIM
555918;2021-06-07 16:21:00;16098;United Kingdom;66;211,92;2021-06;SIM
555917;2021-06-07 16:21:00;17854;United Kingdom;20;199,5;2021-06;SIM
555920;2021-06-07 16:35:00;18102;United Kingdom;2274;10999,52;2021-06;SIM
555921;2021-06-07 16:42:00;15449;United Kingdom;268;301,78;2021-06;SIM
555928;2021-06-08 08:02:00;12383;Belgium;20;99,45;2021-06;NÃO
555929;2021-06-08 08:12:00;16525;United Kingdom;402;765,82;2021-06;SIM
555930;2021-06-08 08:26:00;14745;United Kingdom;283;341,07;2021-06;SIM
555931;2021-06-08 08:31:00;17828;Malta;378;833,16;2021-06;NÃO
555932;2021-06-08 08:46:00;14217;United Kingdom;58;165,36;2021-06;SIM
555933;2021-06-08 08:49:00;12567;France;216;286,34;2021-06;NÃO
555934;2021-06-08 08:51:00;15061;United Kingdom;456;557,7;2021-06;SIM
555936;2021-06-08 09:16:00;12567;France;216;286,34;2021-06;NÃO
555937;2021-06-08 09:39:00;12683;France;467;669,36;2021-06;NÃO
555938;2021-06-08 09:58:00;14257;United Kingdom;179;410,45;2021-06;SIM
555939;2021-06-08 09:58:00;17659;United Kingdom;30;57,78;2021-06;SIM
555941;2021-06-08 10:10:00;12726;France;445;356,04;2021-06;NÃO
555940;2021-06-08 10:10:00;14191;United Kingdom;98;357,6;2021-06;SIM
555942;2021-06-08 10:14:00;15743;United Kingdom;91;322,55;2021-06;SIM
555943;2021-06-08 10:15:00;13520;Switzerland;245;612,68;2021-06;NÃO
555944;2021-06-08 10:36:00;16955;United Kingdom;72;163,69;2021-06;SIM
555945;2021-06-08 10:36:00;17409;United Kingdom;64;511,3;2021-06;SIM
555946;2021-06-08 10:43:00;17238;United Kingdom;77;184,59;2021-06;SIM
555947;2021-06-08 10:45:00;14911;EIRE;2090;2233,28;2021-06;NÃO
555948;2021-06-08 10:49:00;13752;United Kingdom;147;166,86;2021-06;SIM
555949;2021-06-08 10:50:00;16626;United Kingdom;395;596,13;2021-06;SIM
555950;2021-06-08 10:51:00;17966;United Kingdom;325;136,5;2021-06;SIM
555979;2021-06-08 11:18:00;15039;United Kingdom;681;891,42;2021-06;SIM
556009;2021-06-08 11:37:00;18221;United Kingdom;178;302,54;2021-06;SIM
556010;2021-06-08 11:43:00;17414;United Kingdom;1380;598,0;2021-06;SIM
556016;2021-06-08 11:54:00;18092;United Kingdom;232;452,4;2021-06;SIM
556017;2021-06-08 11:56:00;15382;United Kingdom;406;512,7;2021-06;SIM
556018;2021-06-08 11:57:00;15382;United Kingdom;48;26,4;2021-06;SIM
556019;2021-06-08 12:02:00;18092;United Kingdom;64;221,4;2021-06;SIM
556021;2021-06-08 12:03:00;12921;United Kingdom;317;477,68;2021-06;SIM
556020;2021-06-08 12:03:00;13571;United Kingdom;82;114,71;2021-06;SIM
556022;2021-06-08 12:04:00;12921;United Kingdom;40;79,2;2021-06;SIM
556024;2021-06-08 12:21:00;12808;Portugal;55;151,95;2021-06;NÃO
556023;2021-06-08 12:21:00;14527;United Kingdom;49;209,28;2021-06;SIM
556032;2021-06-08 12:35:00;15159;United Kingdom;140;542,22;2021-06;SIM
556035;2021-06-08 12:36:00;15159;United Kingdom;152;54,48;2021-06;SIM
556034;2021-06-08 12:36:00;16672;United Kingdom;96;313,2;2021-06;SIM
556036;2021-06-08 12:37:00;15159;United Kingdom;8;52,8;2021-06;SIM
556038;2021-06-08 12:38:00;13184;United Kingdom;179;173,66;2021-06;SIM
556039;2021-06-08 12:40:00;13001;United Kingdom;314;501,5;2021-06;SIM
556040;2021-06-08 12:42:00;14622;United Kingdom;146;320,58;2021-06;SIM
556042;2021-06-08 12:44:00;14367;United Kingdom;412;1037,37;2021-06;SIM
556041;2021-06-08 12:44:00;17954;United Kingdom;205;336,84;2021-06;SIM
556043;2021-06-08 12:49:00;14078;United Kingdom;73;243,93;2021-06;SIM
556044;2021-06-08 12:50:00;15764;United Kingdom;51;165,55;2021-06;SIM
556045;2021-06-08 12:54:00;15764;United Kingdom;197;408,04;2021-06;SIM
556047;2021-06-08 12:57:00;12901;United Kingdom;90;276,24;2021-06;SIM
556048;2021-06-08 13:00:00;15609;United Kingdom;148;298,48;2021-06;SIM
556049;2021-06-08 13:00:00;16013;United Kingdom;66;382,7;2021-06;SIM
556050;2021-06-08 13:04:00;14367;United Kingdom;128;279,04;2021-06;SIM
556051;2021-06-08 13:09:00;13742;United Kingdom;49;180,04;2021-06;SIM
556052;2021-06-08 13:14:00;13742;United Kingdom;10;14,5;2021-06;SIM
556053;2021-06-08 13:15:00;15400;United Kingdom;46;112,7;2021-06;SIM
556054;2021-06-08 13:26:00;14561;United Kingdom;183;222,07;2021-06;SIM
556055;2021-06-08 13:33:00;14477;United Kingdom;200;358,0;2021-06;SIM
556056;2021-06-08 13:35:00;17841;United Kingdom;261;426,05;2021-06;SIM
556058;2021-06-08 13:54:00;13985;United Kingdom;244;524,5;2021-06;SIM
556059;2021-06-08 13:56:00;13630;United Kingdom;260;320,92;2021-06;SIM
556060;2021-06-08 14:03:00;14911;EIRE;492;1118,04;2021-06;NÃO
556062;2021-06-08 14:06:00;15189;United Kingdom;114;379,5;2021-06;SIM
556063;2021-06-08 14:09:00;14587;United Kingdom;82;193,2;2021-06;SIM
556064;2021-06-08 14:20:00;13777;United Kingdom;171;300,63;2021-06;SIM
556065;2021-06-08 14:29:00;14829;United Kingdom;74;146,3;2021-06;SIM
556066;2021-06-08 14:32:00;16872;United Kingdom;382;388,36;2021-06;SIM
556067;2021-06-08 14:35:00;12748;United Kingdom;150;269,9;2021-06;SIM
556068;2021-06-08 14:39:00;12748;United Kingdom;48;5,76;2021-06;SIM
556070;2021-06-08 14:51:00;17873;United Kingdom;181;396,14;2021-06;SIM
556071;2021-06-08 14:52:00;15974;United Kingdom;497;481,36;2021-06;SIM
556072;2021-06-08 14:57:00;16126;United Kingdom;263;952,65;2021-06;SIM
556073;2021-06-08 15:05:00;16358;United Kingdom;221;462,15;2021-06;SIM
556079;2021-06-08 15:18:00;18229;United Kingdom;252;351,2;2021-06;SIM
556084;2021-06-08 15:23:00;17491;United Kingdom;52;135,0;2021-06;SIM
556097;2021-06-08 15:31:00;15809;United Kingdom;2;15,9;2021-06;SIM
556098;2021-06-08 15:36:00;16832;United Kingdom;5;62,5;2021-06;SIM
556099;2021-06-08 15:38:00;13162;United Kingdom;1;3,75;2021-06;SIM
556100;2021-06-08 16:00:00;15238;United Kingdom;222;300,14;2021-06;SIM
556102;2021-06-08 16:15:00;13115;United Kingdom;621;878,55;2021-06;SIM
556103;2021-06-08 16:18:00;16011;United Kingdom;162;237,57;2021-06;SIM
556104;2021-06-08 16:34:00;13875;United Kingdom;284;384,2;2021-06;SIM
556105;2021-06-08 16:39:00;13466;United Kingdom;259;307,9;2021-06;SIM
556106;2021-06-08 16:54:00;14056;United Kingdom;187;393,34;2021-06;SIM
556107;2021-06-08 17:09:00;17360;United Kingdom;167;330,95;2021-06;SIM
556109;2021-06-09 07:53:00;13741;United Kingdom;67;200,17;2021-06;SIM
556110;2021-06-09 08:45:00;13856;United Kingdom;160;124,6;2021-06;SIM
556111;2021-06-09 09:16:00;13004;United Kingdom;288;313,0;2021-06;SIM
556112;2021-06-09 09:28:00;13265;United Kingdom;256;340,78;2021-06;SIM
556113;2021-06-09 09:32:00;13510;United Kingdom;421;585,32;2021-06;SIM
556114;2021-06-09 09:36:00;12569;Germany;79;142,14;2021-06;NÃO
556115;2021-06-09 09:39:00;15241;United Kingdom;76;99,96;2021-06;SIM
556116;2021-06-09 09:44:00;15214;United Kingdom;154;136,7;2021-06;SIM
556118;2021-06-09 09:54:00;13811;Germany;38;333,0;2021-06;NÃO
556119;2021-06-09 10:05:00;12594;Italy;24;42,96;2021-06;NÃO
556120;2021-06-09 10:06:00;16722;United Kingdom;521;290,2;2021-06;SIM
556121;2021-06-09 10:09:00;15855;United Kingdom;68;132,18;2021-06;SIM
556125;2021-06-09 10:20:00;12947;United Kingdom;136;303,62;2021-06;SIM
556126;2021-06-09 10:23:00;14911;EIRE;245;338,0;2021-06;NÃO
556127;2021-06-09 10:23:00;12406;Denmark;793;1621,25;2021-06;NÃO
556128;2021-06-09 10:31:00;13038;United Kingdom;94;196,66;2021-06;SIM
556129;2021-06-09 10:46:00;14060;United Kingdom;294;438,0;2021-06;SIM
556130;2021-06-09 10:48:00;15738;United Kingdom;154;316,02;2021-06;SIM
556139;2021-06-09 11:05:00;14231;United Kingdom;116;307,76;2021-06;SIM
556179;2021-06-09 11:27:00;13756;United Kingdom;426;308,2;2021-06;SIM
556181;2021-06-09 11:32:00;15407;United Kingdom;120;410,87;2021-06;SIM
556182;2021-06-09 11:35:00;16892;United Kingdom;77;102,98;2021-06;SIM
556183;2021-06-09 11:37:00;13134;United Kingdom;162;360,04;2021-06;SIM
556184;2021-06-09 11:39:00;16592;United Kingdom;205;337,55;2021-06;SIM
556185;2021-06-09 11:40:00;16592;United Kingdom;36;30,6;2021-06;SIM
556186;2021-06-09 11:46:00;14241;United Kingdom;146;213,7;2021-06;SIM
556187;2021-06-09 11:49:00;15296;United Kingdom;98;299,78;2021-06;SIM
556189;2021-06-09 11:57:00;15615;United Kingdom;234;400,7;2021-06;SIM
556190;2021-06-09 12:01:00;15780;United Kingdom;28;72,52;2021-06;SIM
556192;2021-06-09 12:02:00;15615;United Kingdom;64;82,2;2021-06;SIM
556191;2021-06-09 12:02:00;14501;United Kingdom;116;184,28;2021-06;SIM
556193;2021-06-09 12:04:00;14132;United Kingdom;388;306,86;2021-06;SIM
556194;2021-06-09 12:20:00;12483;Sweden;188;319,95;2021-06;NÃO
556195;2021-06-09 12:21:00;16745;United Kingdom;355;535,01;2021-06;SIM
556197;2021-06-09 12:27:00;18065;United Kingdom;114;202,38;2021-06;SIM
556196;2021-06-09 12:27:00;18065;United Kingdom;16;62,04;2021-06;SIM
556198;2021-06-09 12:30:00;14963;United Kingdom;167;294,2;2021-06;SIM
556199;2021-06-09 12:40:00;16170;United Kingdom;232;319,29;2021-06;SIM
556201;2021-06-09 13:01:00;12347;Iceland;196;382,52;2021-06;NÃO
556202;2021-06-09 13:08:00;14606;United Kingdom;90;109,3;2021-06;SIM
556203;2021-06-09 13:09:00;12399;Belgium;145;130,08;2021-06;NÃO
556204;2021-06-09 13:16:00;17169;United Kingdom;102;308,68;2021-06;SIM
556205;2021-06-09 13:37:00;15827;United Kingdom;94;203,98;2021-06;SIM
556206;2021-06-09 13:46:00;14911;EIRE;262;646,27;2021-06;NÃO
556207;2021-06-09 13:50:00;17372;United Kingdom;110;128,76;2021-06;SIM
556208;2021-06-09 13:51:00;14040;United Kingdom;198;506,68;2021-06;SIM
556214;2021-06-09 14:14:00;14913;United Kingdom;455;301,32;2021-06;SIM
556216;2021-06-09 14:15:00;15252;United Kingdom;99;300,55;2021-06;SIM
556218;2021-06-09 14:18:00;17731;United Kingdom;97;352,91;2021-06;SIM
556219;2021-06-09 14:19:00;17731;United Kingdom;84;309,66;2021-06;SIM
556222;2021-06-09 14:23:00;17522;United Kingdom;539;539,12;2021-06;SIM
556228;2021-06-09 14:26:00;13538;United Kingdom;16;115,2;2021-06;SIM
556229;2021-06-09 14:43:00;12839;United Kingdom;178;304,48;2021-06;SIM
556230;2021-06-09 14:45:00;17402;United Kingdom;58;226,28;2021-06;SIM
556234;2021-06-09 15:27:00;17961;United Kingdom;11;26,36;2021-06;SIM
556235;2021-06-09 15:29:00;12778;Netherlands;85;84,0;2021-06;NÃO
556236;2021-06-09 15:34:00;16818;United Kingdom;16;45,2;2021-06;SIM
556238;2021-06-09 15:35:00;13397;United Kingdom;109;378,7;2021-06;SIM
556239;2021-06-09 15:48:00;15712;United Kingdom;67;158,85;2021-06;SIM
556240;2021-06-09 15:55:00;18041;United Kingdom;140;105,0;2021-06;SIM
556241;2021-06-09 16:04:00;12597;Spain;445;912,66;2021-06;NÃO
556244;2021-06-09 16:08:00;15867;United Kingdom;86;302,72;2021-06;SIM
556245;2021-06-09 16:10:00;17841;United Kingdom;200;538,43;2021-06;SIM
556246;2021-06-09 16:16:00;16113;United Kingdom;176;161,38;2021-06;SIM
556247;2021-06-09 16:16:00;15058;United Kingdom;138;270,55;2021-06;SIM
556248;2021-06-09 16:33:00;15681;United Kingdom;188;332,64;2021-06;SIM
556249;2021-06-09 16:34:00;15681;United Kingdom;6;24,9;2021-06;SIM
556252;2021-06-09 16:44:00;16779;United Kingdom;343;480,96;2021-06;SIM
556253;2021-06-09 16:55:00;17652;United Kingdom;30;185,8;2021-06;SIM
556254;2021-06-09 16:57:00;13213;United Kingdom;119;136,25;2021-06;SIM
556255;2021-06-09 17:27:00;18102;United Kingdom;3600;16488,0;2021-06;SIM
556256;2021-06-09 17:37:00;14309;United Kingdom;198;196,68;2021-06;SIM
556257;2021-06-09 17:47:00;17576;United Kingdom;196;294,86;2021-06;SIM
556258;2021-06-09 17:48:00;12694;France;323;439,5;2021-06;NÃO
556259;2021-06-09 17:53:00;12721;France;464;591,09;2021-06;NÃO
556263;2021-06-09 18:41:00;13969;United Kingdom;242;491,38;2021-06;SIM
556264;2021-06-09 18:42:00;16107;United Kingdom;94;532,9;2021-06;SIM
556266;2021-06-09 19:26:00;13900;United Kingdom;1;8,5;2021-06;SIM
556267;2021-06-09 19:33:00;13694;United Kingdom;9811;3027,31;2021-06;SIM
556271;2021-06-09 19:40:00;17483;United Kingdom;50;155,1;2021-06;SIM
556279;2021-06-09 19:55:00;14562;United Kingdom;59;215,39;2021-06;SIM
556280;2021-06-09 20:03:00;14584;United Kingdom;118;354,01;2021-06;SIM
556282;2021-06-10 08:24:00;15679;United Kingdom;212;178,22;2021-06;SIM
556283;2021-06-10 08:50:00;15628;United Kingdom;193;314,11;2021-06;SIM
556284;2021-06-10 08:54:00;17115;United Kingdom;94;302,8;2021-06;SIM
556285;2021-06-10 09:10:00;13686;United Kingdom;70;72,0;2021-06;SIM
556288;2021-06-10 09:23:00;13426;United Kingdom;297;273,66;2021-06;SIM
556290;2021-06-10 09:23:00;17088;United Kingdom;170;383,28;2021-06;SIM
556296;2021-06-10 09:44:00;15114;United Kingdom;350;309,34;2021-06;SIM
556298;2021-06-10 10:05:00;16581;United Kingdom;134;105,84;2021-06;SIM
556302;2021-06-10 10:24:00;15267;United Kingdom;488;1035,76;2021-06;SIM
556303;2021-06-10 10:26:00;17064;United Kingdom;115;313,45;2021-06;SIM
556304;2021-06-10 10:29:00;12840;United Kingdom;296;572,8;2021-06;SIM
